| Epoch 140 | Recompensa: 1499.0 |
| Epoch 141 | Recompensa: 1460.5 |
| Epoch 142 | Recompensa: 1477.5 |
| Epoch 143 | Recompensa: 1495.5 |
| Epoch 144 | Recompensa: 1501.5 |
| Epoch 145 | Recompensa: 1492.5 |
| Epoch 146 | Recompensa: 1463.0 |
| Epoch 147 | Recompensa: 1466.0 |
| Epoch 148 | Recompensa: 1469.5 |
| Epoch 149 | Recompensa: 1453.5 |
| Epoch 150 | Recompensa: 1445.0 |
| Epoch 151 | Recompensa: 1462.0 |
| Epoch 152 | Recompensa: 1447.5 |
| Epoch 153 | Recompensa: 1506.5 |
| Epoch 154 | Recompensa: 1486.0 |
| Epoch 155 | Recompensa: 1451.0 |
| Epoch 156 | Recompensa: 1506.5 |
| Epoch 157 | Recompensa: 1477.0 |
| Epoch 158 | Recompensa: 1495.0 |
| Epoch 159 | Recompensa: 1504.5 |
| Epoch 160 | Recompensa: 1461.0 |
| Epoch 161 | Recompensa: 1503.0 |
| Epoch 162 | Recompensa: 1474.0 |
| Epoch 163 | Recompensa: 1474.5 |
| Epoch 164 | Recompensa: 1447.0 |
| Epoch 165 | Recompensa: 1472.5 |
| Epoch 166 | Recompensa: 1453.5 |
| Epoch 167 | Recompensa: 1493.0 |
| Epoch 168 | Recompensa: 1455.5 |
| Epoch 169 | Recompensa: 1499.5 |
| Epoch 170 | Recompensa: 1452.0 |
| Epoch 171 | Recompensa: 1444.5 |
| Epoch 172 | Recompensa: 1489.0 |
| Epoch 173 | Recompensa: 1417.0 |
| Epoch 174 | Recompensa: 1479.0 |
| Epoch 175 | Recompensa: 1471.0 |
| Epoch 176 | Recompensa: 1452.0 |
| Epoch 177 | Recompensa: 1489.0 |
| Epoch 178 | Recompensa: 1428.0 |
| Epoch 179 | Recompensa: 1509.0 |
| Epoch 180 | Recompensa: 1480.5 |
| Epoch 181 | Recompensa: 1479.5 |
| Epoch 182 | Recompensa: 1500.0 |
| Epoch 183 | Recompensa: 1458.0 |
| Epoch 184 | Recompensa: 1494.5 |
| Epoch 185 | Recompensa: 1453.5 |
| Epoch 186 | Recompensa: 1452.5 |
| Epoch 187 | Recompensa: 1491.0 |
| Epoch 188 | Recompensa: 1492.5 |
| Epoch 189 | Recompensa: 1464.0 |
| Epoch 190 | Recompensa: 1506.0 |
| Epoch 191 | Recompensa: 1488.5 |
| Epoch 192 | Recompensa: 1486.5 |
| Epoch 193 | Recompensa: 1499.5 |
| Epoch 194 | Recompensa: 1480.0 |
| Epoch 195 | Recompensa: 1468.5 |
| Epoch 196 | Recompensa: 1464.0 |
| Epoch 197 | Recompensa: 1435.0 |
| Epoch 198 | Recompensa: 1462.0 |
| Epoch 199 | Recompensa: 1474.0 |
| Epoch 200 | Recompensa: 1481.0 |
| Epoch 201 | Recompensa: 1479.0 |
| Epoch 202 | Recompensa: 1507.5 |
| Epoch 203 | Recompensa: 1473.5 |
| Epoch 204 | Recompensa: 1480.0 |
| Epoch 205 | Recompensa: 1488.0 |
| Epoch 206 | Recompensa: 1456.0 |
| Epoch 207 | Recompensa: 1479.5 |
| Epoch 208 | Recompensa: 1464.0 |
| Epoch 209 | Recompensa: 1462.5 |
| Epoch 210 | Recompensa: 1443.5 |
| Epoch 211 | Recompensa: 1473.5 |
| Epoch 212 | Recompensa: 1415.5 |
| Epoch 213 | Recompensa: 1441.5 |
| Epoch 214 | Recompensa: 1475.0 |
| Epoch 215 | Recompensa: 1461.5 |
| Epoch 216 | Recompensa: 1497.0 |
| Epoch 217 | Recompensa: 1518.5 |
| Epoch 218 | Recompensa: 1498.5 |
| Epoch 219 | Recompensa: 1413.5 |
| Epoch 220 | Recompensa: 1479.0 |
| Epoch 221 | Recompensa: 1510.5 |
| Epoch 222 | Recompensa: 1479.0 |
| Epoch 223 | Recompensa: 1497.5 |
| Epoch 224 | Recompensa: 1491.0 |
| Epoch 225 | Recompensa: 1460.0 |
| Epoch 226 | Recompensa: 1441.5 |
| Epoch 227 | Recompensa: 1505.0 |
| Epoch 228 | Recompensa: 1484.5 |
| Epoch 229 | Recompensa: 1508.0 |
| Epoch 230 | Recompensa: 1494.0 |
| Epoch 231 | Recompensa: 1486.5 |
| Epoch 232 | Recompensa: 1465.5 |
| Epoch 233 | Recompensa: 1438.0 |
| Epoch 234 | Recompensa: 1455.0 |
| Epoch 235 | Recompensa: 1470.5 |
| Epoch 236 | Recompensa: 1483.5 |
| Epoch 237 | Recompensa: 1477.5 |
| Epoch 238 | Recompensa: 1479.0 |
| Epoch 239 | Recompensa: 1479.0 |
| Epoch 240 | Recompensa: 1420.5 |
| Epoch 241 | Recompensa: 1419.5 |
| Epoch 242 | Recompensa: 1490.0 |
| Epoch 243 | Recompensa: 1472.0 |
| Epoch 244 | Recompensa: 1529.5 |
| Epoch 245 | Recompensa: 1456.5 |
| Epoch 246 | Recompensa: 1502.5 |
| Epoch 247 | Recompensa: 1463.0 |
| Epoch 248 | Recompensa: 1506.0 |
| Epoch 249 | Recompensa: 1448.5 |
| Epoch 250 | Recompensa: 1466.5 |
| Epoch 251 | Recompensa: 1475.5 |
| Epoch 252 | Recompensa: 1466.0 |
| Epoch 253 | Recompensa: 1494.0 |
| Epoch 254 | Recompensa: 1456.5 |
| Epoch 255 | Recompensa: 1455.0 |
| Epoch 256 | Recompensa: 1465.0 |
| Epoch 257 | Recompensa: 1454.5 |
| Epoch 258 | Recompensa: 1496.5 |
| Epoch 259 | Recompensa: 1475.5 |
| Epoch 260 | Recompensa: 1469.5 |
| Epoch 261 | Recompensa: 1495.5 |
| Epoch 262 | Recompensa: 1467.0 |
| Epoch 263 | Recompensa: 1472.5 |
| Epoch 264 | Recompensa: 1453.5 |
| Epoch 265 | Recompensa: 1477.5 |
| Epoch 266 | Recompensa: 1442.5 |
| Epoch 267 | Recompensa: 1455.5 |
| Epoch 268 | Recompensa: 1467.0 |
| Epoch 269 | Recompensa: 1480.5 |
| Epoch 270 | Recompensa: 1460.5 |
| Epoch 271 | Recompensa: 1491.5 |
| Epoch 272 | Recompensa: 1463.0 |
| Epoch 273 | Recompensa: 1476.0 |
| Epoch 274 | Recompensa: 1480.5 |
| Epoch 275 | Recompensa: 1509.5 |
| Epoch 276 | Recompensa: 1487.0 |
| Epoch 277 | Recompensa: 1482.5 |
| Epoch 278 | Recompensa: 1482.5 |
| Epoch 279 | Recompensa: 1465.5 |
| Epoch 280 | Recompensa: 1469.0 |
| Epoch 281 | Recompensa: 1481.5 |
| Epoch 282 | Recompensa: 1493.0 |
| Epoch 283 | Recompensa: 1482.0 |
| Epoch 284 | Recompensa: 1445.5 |
| Epoch 285 | Recompensa: 1446.5 |
| Epoch 286 | Recompensa: 1460.5 |
| Epoch 287 | Recompensa: 1444.5 |
| Epoch 288 | Recompensa: 1547.5 |
| Epoch 289 | Recompensa: 1433.0 |
| Epoch 290 | Recompensa: 1481.0 |
| Epoch 291 | Recompensa: 1464.0 |
| Epoch 292 | Recompensa: 1448.0 |
| Epoch 293 | Recompensa: 1481.5 |
| Epoch 294 | Recompensa: 1475.0 |
| Epoch 295 | Recompensa: 1446.5 |
| Epoch 296 | Recompensa: 1451.5 |
| Epoch 297 | Recompensa: 1469.5 |
| Epoch 298 | Recompensa: 1474.5 |
| Epoch 299 | Recompensa: 1475.5 |
| Epoch 300 | Recompensa: 1459.0 |
| Epoch 301 | Recompensa: 1480.5 |
| Epoch 302 | Recompensa: 1477.0 |
| Epoch 303 | Recompensa: 1448.5 |
| Epoch 304 | Recompensa: 1471.0 |
| Epoch 305 | Recompensa: 1470.0 |
| Epoch 306 | Recompensa: 1435.0 |
| Epoch 307 | Recompensa: 1470.0 |
| Epoch 308 | Recompensa: 1484.0 |
| Epoch 309 | Recompensa: 1481.5 |
| Epoch 310 | Recompensa: 1486.0 |
| Epoch 311 | Recompensa: 1471.5 |
| Epoch 312 | Recompensa: 1472.0 |
| Epoch 313 | Recompensa: 1440.5 |
| Epoch 314 | Recompensa: 1459.5 |
| Epoch 315 | Recompensa: 1495.5 |
| Epoch 316 | Recompensa: 1422.0 |
| Epoch 317 | Recompensa: 1465.0 |
| Epoch 318 | Recompensa: 1492.5 |
| Epoch 319 | Recompensa: 1450.0 |
| Epoch 320 | Recompensa: 1480.0 |
| Epoch 321 | Recompensa: 1516.5 |
| Epoch 322 | Recompensa: 1464.5 |
| Epoch 323 | Recompensa: 1467.5 |
| Epoch 324 | Recompensa: 1461.0 |
| Epoch 325 | Recompensa: 1448.5 |
